SBCL;JONATHAN;WRITE;user;0.024105
SBCL;JONATHAN;WRITE;sys;0.000031
SBCL;JONATHAN;WRITE;mem;10501488
SBCL;JONATHAN;WRITE;run;0.024119
SBCL;JONATHAN;WRITE;user;0.024119
SBCL;JONATHAN;WRITE;sys;0.000000
SBCL;JONATHAN;WRITE;mem;10501488
SBCL;JONATHAN;WRITE;run;0.023958
SBCL;JONATHAN;WRITE;user;0.023958
SBCL;JONATHAN;WRITE;sys;0.000000
SBCL;JONATHAN;WRITE;mem;10501488
SBCL;JONATHAN;WRITE;run;0.024060
SBCL;JONATHAN;WRITE;user;0.024060
SBCL;JONATHAN;WRITE;sys;0.000000
SBCL;JONATHAN;WRITE;mem;10501488
SBCL;JONATHAN;WRITE;run;0.023690
SBCL;JONATHAN;WRITE;user;0.023690
SBCL;JONATHAN;WRITE;sys;0.000000
SBCL;JONATHAN;WRITE;mem;10501488
SBCL;JONATHAN;WRITE;run;0.023823
SBCL;JONATHAN;WRITE;user;0.023823
SBCL;JONATHAN;WRITE;sys;0.000000
SBCL;JONATHAN;WRITE;mem;10501488
SBCL;JSON-STREAMS;READ;run;0.094782
SBCL;JSON-STREAMS;READ;user;0.094782
SBCL;JSON-STREAMS;READ;sys;0.000000
SBCL;JSON-STREAMS;READ;mem;10651808
SBCL;JSON-STREAMS;READ;run;0.093803
SBCL;JSON-STREAMS;READ;user;0.093803
SBCL;JSON-STREAMS;READ;sys;0.000000
SBCL;JSON-STREAMS;READ;mem;10651808
SBCL;JSON-STREAMS;READ;run;0.094638
SBCL;JSON-STREAMS;READ;user;0.094638
SBCL;JSON-STREAMS;READ;sys;0.000000
SBCL;JSON-STREAMS;READ;mem;10651808
SBCL;JSON-STREAMS;READ;run;0.093988
SBCL;JSON-STREAMS;READ;user;0.093909
SBCL;JSON-STREAMS;READ;sys;0.000079
SBCL;JSON-STREAMS;READ;mem;10651808
SBCL;JSON-STREAMS;READ;run;0.095908
SBCL;JSON-STREAMS;READ;user;0.095908
SBCL;JSON-STREAMS;READ;sys;0.000000
SBCL;JSON-STREAMS;READ;mem;10651808
SBCL;JSON-STREAMS;READ;run;0.094949
SBCL;JSON-STREAMS;READ;user;0.094932
SBCL;JSON-STREAMS;READ;sys;0.000017
SBCL;JSON-STREAMS;READ;mem;10651808
SBCL;JSON-STREAMS;READ;run;0.095086
SBCL;JSON-STREAMS;READ;user;0.095086
SBCL;JSON-STREAMS;READ;sys;0.000000
SBCL;JSON-STREAMS;READ;mem;10651808
SBCL;JSON-STREAMS;READ;run;0.094238
SBCL;JSON-STREAMS;READ;user;0.094238
SBCL;JSON-STREAMS;READ;sys;0.000000
SBCL;JSON-STREAMS;READ;mem;10651808
SBCL;JSON-STREAMS;READ;run;0.095248
SBCL;JSON-STREAMS;READ;user;0.095228
SBCL;JSON-STREAMS;READ;sys;0.000020
SBCL;JSON-STREAMS;READ;mem;10651808
SBCL;JSON-STREAMS;WRITE;run;0.030395
SBCL;JSON-STREAMS;WRITE;user;0.030395
SBCL;JSON-STREAMS;WRITE;sys;0.000000
SBCL;JSON-STREAMS;WRITE;mem;12808848
SBCL;JSON-STREAMS;WRITE;run;0.027667
SBCL;JSON-STREAMS;WRITE;user;0.027667
SBCL;JSON-STREAMS;WRITE;sys;0.000000
SBCL;JSON-STREAMS;WRITE;mem;11393664
SBCL;JSON-STREAMS;WRITE;run;0.027940
SBCL;JSON-STREAMS;WRITE;user;0.027940
SBCL;JSON-STREAMS;WRITE;sys;0.000000
SBCL;JSON-STREAMS;WRITE;mem;11393664
SBCL;JSON-STREAMS;WRITE;run;0.027504
SBCL;JSON-STREAMS;WRITE;user;0.027504
SBCL;JSON-STREAMS;WRITE;sys;0.000000
SBCL;JSON-STREAMS;WRITE;mem;11393664
SBCL;JSON-STREAMS;WRITE;run;0.027162
SBCL;JSON-STREAMS;WRITE;user;0.027162
SBCL;JSON-STREAMS;WRITE;sys;0.000000
SBCL;JSON-STREAMS;WRITE;mem;11393664
SBCL;JSON-STREAMS;WRITE;run;0.027546
SBCL;JSON-STREAMS;WRITE;user;0.027546
SBCL;JSON-STREAMS;WRITE;sys;0.000000
SBCL;JSON-STREAMS;WRITE;mem;11393664
SBCL;JSON-STREAMS;WRITE;run;0.027076
SBCL;JSON-STREAMS;WRITE;user;0.027076
SBCL;JSON-STREAMS;WRITE;sys;0.000000
SBCL;JSON-STREAMS;WRITE;mem;11393664
SBCL;JSON-STREAMS;WRITE;run;0.026953
SBCL;JSON-STREAMS;WRITE;user;0.026953
SBCL;JSON-STREAMS;WRITE;sys;0.000000
SBCL;JSON-STREAMS;WRITE;mem;11393664
SBCL;JSON-STREAMS;WRITE;run;0.027358
SBCL;JSON-STREAMS;WRITE;user;0.027250
SBCL;JSON-STREAMS;WRITE;sys;0.000108
SBCL;JSON-STREAMS;WRITE;mem;11393664
SBCL;JSOWN;READ;run;0.011589
SBCL;JSOWN;READ;user;0.011589
SBCL;JSOWN;READ;sys;0.000000
SBCL;JSOWN;READ;mem;3537568
SBCL;JSOWN;READ;run;0.011885
SBCL;JSOWN;READ;user;0.011885
SBCL;JSOWN;READ;sys;0.000000
SBCL;JSOWN;READ;mem;3527952
SBCL;JSOWN;READ;run;0.011624
SBCL;JSOWN;READ;user;0.011624
SBCL;JSOWN;READ;sys;0.000000
SBCL;JSOWN;READ;mem;3527952
SBCL;JSOWN;READ;run;0.011899
SBCL;JSOWN;READ;user;0.011899
SBCL;JSOWN;READ;sys;0.000000
SBCL;JSOWN;READ;mem;3527952
SBCL;JSOWN;READ;run;0.011714
SBCL;JSOWN;READ;user;0.011714
SBCL;JSOWN;READ;sys;0.000000
SBCL;JSOWN;READ;mem;3527952
SBCL;JSOWN;READ;run;0.011836
SBCL;JSOWN;READ;user;0.011836
SBCL;JSOWN;READ;sys;0.000000
SBCL;JSOWN;READ;mem;3527952
SBCL;JSOWN;READ;run;0.011593
SBCL;JSOWN;READ;user;0.011593
SBCL;JSOWN;READ;sys;0.000000
SBCL;JSOWN;READ;mem;3527952
SBCL;JSOWN;READ;run;0.011866
SBCL;JSOWN;READ;user;0.011866
SBCL;JSOWN;READ;sys;0.000000
SBCL;JSOWN;READ;mem;3527952
SBCL;JSOWN;READ;run;0.011619
SBCL;JSOWN;READ;user;0.011619
SBCL;JSOWN;READ;sys;0.000000
SBCL;JSOWN;READ;mem;3527952
SBCL;JSOWN;WRITE;run;0.023641
SBCL;JSOWN;WRITE;user;0.023641
SBCL;JSOWN;WRITE;sys;0.000000
SBCL;JSOWN;WRITE;mem;27755392
SBCL;JSOWN;WRITE;run;0.021200
SBCL;JSOWN;WRITE;user;0.021200
SBCL;JSOWN;WRITE;sys;0.000000
SBCL;JSOWN;WRITE;mem;26601024
SBCL;JSOWN;WRITE;run;0.020783
SBCL;JSOWN;WRITE;user;0.019913
SBCL;JSOWN;WRITE;sys;0.000870
SBCL;JSOWN;WRITE;mem;26601024
SBCL;JSOWN;WRITE;run;0.021347
SBCL;JSOWN;WRITE;user;0.021347
SBCL;JSOWN;WRITE;sys;0.000000
SBCL;JSOWN;WRITE;mem;26601024
SBCL;JSOWN;WRITE;run;0.021447
SBCL;JSOWN;WRITE;user;0.021447
SBCL;JSOWN;WRITE;sys;0.000000
SBCL;JSOWN;WRITE;mem;26601024
SBCL;JSOWN;WRITE;run;0.021376
SBCL;JSOWN;WRITE;user;0.021376
SBCL;JSOWN;WRITE;sys;0.000000
SBCL;JSOWN;WRITE;mem;26601024
SBCL;JSOWN;WRITE;run;0.020872
SBCL;JSOWN;WRITE;user;0.020747
SBCL;JSOWN;WRITE;sys;0.000125
SBCL;JSOWN;WRITE;mem;26601024
SBCL;JSOWN;WRITE;run;0.021194
SBCL;JSOWN;WRITE;user;0.019853
SBCL;JSOWN;WRITE;sys;0.001341
SBCL;JSOWN;WRITE;mem;26601024
SBCL;JSOWN;WRITE;run;0.021223
SBCL;JSOWN;WRITE;user;0.021223
SBCL;JSOWN;WRITE;sys;0.000000
SBCL;JSOWN;WRITE;mem;26601024
SBCL;JZON;READ;run;0.013694
SBCL;JZON;READ;user;0.013694
SBCL;JZON;READ;sys;0.000000
SBCL;JZON;READ;mem;7617264
SBCL;JZON;READ;run;0.013971
SBCL;JZON;READ;user;0.013971
SBCL;JZON;READ;sys;0.000000
SBCL;JZON;READ;mem;7617264
SBCL;JZON;READ;run;0.013635
SBCL;JZON;READ;user;0.013635
SBCL;JZON;READ;sys;0.000000
SBCL;JZON;READ;mem;7617264
SBCL;JZON;READ;run;0.013987
SBCL;JZON;READ;user;0.013972
